Fixations_ID,Participant_ID,Image_ID,X Pos,Y Pos,Start Time,Stop Time,Duration,Samples in Fixation
25594,6,10,706,605,1209.403,1209.819,0.416,26
25547,6,10,708,588,1192.125,1192.391,0.266,17
25487,6,10,709,561,1167.398,1167.799,0.401,25
25567,6,10,709,537,1198.372,1198.522,0.15,10
25571,6,10,710,580,1199.389,1200.188,0.799,49
25566,6,10,714,541,1198.023,1198.356,0.333,21
25556,6,10,716,723,1195.074,1195.14,0.066,5
25583,6,10,718,556,1206.054,1206.137,0.083,6
25591,6,10,718,492,1208.17,1208.437,0.267,17
25563,6,10,719,569,1197.073,1197.223,0.15,10
25512,6,10,720,574,1179.561,1179.678,0.117,8
25564,6,10,720,561,1197.289,1197.389,0.1,7
25586,6,10,720,505,1207.154,1207.287,0.133,9
25565,6,10,721,534,1197.423,1197.923,0.5,31
25580,6,10,721,646,1204.588,1204.804,0.216,14
25546,6,10,722,525,1191.341,1191.858,0.517,32
25545,6,10,723,540,1191.108,1191.291,0.183,12
25570,6,10,723,549,1199.256,1199.372,0.116,8
25584,6,10,723,535,1206.154,1206.721,0.567,35
25597,6,10,723,504,1210.469,1211.002,0.533,33
25593,6,10,724,597,1209.103,1209.37,0.267,17
25544,6,10,725,558,1190.775,1191.042,0.267,17
25562,6,10,725,540,1196.956,1197.023,0.067,5
25574,6,10,726,502,1200.488,1201.288,0.8,49
25542,6,10,727,511,1189.609,1189.909,0.3,19
25543,6,10,728,500,1189.992,1190.708,0.716,44
25557,6,10,728,722,1195.157,1195.473,0.316,20
25573,6,10,728,522,1200.388,1200.472,0.084,6
25596,6,10,728,533,1210.019,1210.453,0.434,27
25482,6,10,729,599,1165.049,1165.215,0.166,11
25552,6,10,729,548,1193.741,1194.024,0.283,18
25569,6,10,730,544,1199.039,1199.189,0.15,10
25598,6,10,731,479,1211.019,1211.552,0.533,33
25561,6,10,732,517,1196.54,1196.906,0.366,23
25469,6,10,733,607,1160.084,1160.167,0.083,6
25514,6,10,733,636,1180.111,1180.228,0.117,8
25515,6,10,733,652,1180.244,1180.594,0.35,22
25572,6,10,734,556,1200.255,1200.322,0.067,5
25576,6,10,735,483,1202.071,1202.555,0.484,30
25560,6,10,736,427,1196.256,1196.34,0.084,6
25549,6,10,737,571,1192.624,1193.124,0.5,31
25533,6,10,740,398,1185.977,1186.077,0.1,7
25468,6,10,742,606,1159.984,1160.05,0.066,5
25585,6,10,743,485,1206.854,1207.037,0.183,12
25592,6,10,743,460,1208.603,1208.753,0.15,10
25575,6,10,744,505,1201.338,1202.038,0.7,43
25558,6,10,750,491,1195.59,1195.69,0.1,7
25559,6,10,750,433,1195.84,1196.206,0.366,23
25517,6,10,755,690,1180.861,1181.027,0.166,11
25551,6,10,755,499,1193.491,1193.707,0.216,14
25550,6,10,760,519,1193.174,1193.457,0.283,18
25518,6,10,765,658,1181.077,1181.177,0.1,7
25519,6,10,773,541,1181.511,1181.577,0.066,5
25520,6,10,778,528,1181.611,1181.677,0.066,5
25582,6,10,783,622,1205.454,1205.671,0.217,14
25534,6,10,787,396,1186.127,1186.493,0.366,23
25521,6,10,790,478,1181.794,1182.077,0.283,18
25581,6,10,801,596,1205.304,1205.371,0.067,5
25530,6,10,807,415,1184.81,1184.944,0.134,9
76532,7,10,388,1015,774.51,774.577,0.067,5
76484,7,10,471,532,745.636,745.719,0.083,6
76483,7,10,486,534,745.536,745.603,0.067,5
76545,7,10,487,430,780.343,780.593,0.25,16
76497,7,10,502,447,751.684,751.967,0.283,18
76528,7,10,506,521,772.777,773.594,0.817,50
76544,7,10,526,435,780.193,780.276,0.083,6
76527,7,10,532,542,772.544,772.761,0.217,14
76519,7,10,570,627,769.245,769.479,0.234,15
76564,7,10,583,501,789.789,790.173,0.384,24
76526,7,10,596,568,772.328,772.394,0.066,5
76494,7,10,597,477,750.434,750.667,0.233,15
76486,7,10,602,470,746.386,746.469,0.083,6
76495,7,10,603,509,750.684,750.751,0.067,5
76565,7,10,612,498,790.239,790.356,0.117,8
76521,7,10,614,468,770.079,770.961,0.882,54
76537,7,10,618,475,776.011,776.644,0.633,39
76548,7,10,622,490,781.859,782.858,0.999,61
76517,7,10,623,528,768.262,768.562,0.3,19
76563,7,10,625,477,789.573,789.773,0.2,13
76506,7,10,628,481,757.966,762.448,4.482,270
76520,7,10,633,510,769.628,769.812,0.184,12
76498,7,10,636,467,752.533,753.033,0.5,31
76559,7,10,641,425,788.107,788.19,0.083,6
76489,7,10,644,525,747.418,747.485,0.067,5
76566,7,10,644,480,790.373,791.023,0.65,40
76516,7,10,646,521,768.113,768.246,0.133,9
76509,7,10,647,544,763.764,763.847,0.083,6
76511,7,10,648,558,765.53,765.697,0.167,11
76491,7,10,649,477,748.168,749.085,0.917,56
76543,7,10,649,457,779.926,780.01,0.084,6
76514,7,10,650,436,767.363,767.546,0.183,12
76567,7,10,650,539,791.489,791.689,0.2,13
76510,7,10,655,514,763.881,765.413,1.532,93
76499,7,10,657,451,753.05,754.383,1.333,81
76507,7,10,659,460,762.464,762.631,0.167,11
76536,7,10,660,513,775.794,775.911,0.117,8
76541,7,10,660,541,778.677,779.01,0.333,21
76496,7,10,664,517,750.901,751.35,0.449,28
76562,7,10,664,484,789.356,789.556,0.2,13
76533,7,10,665,516,774.694,774.844,0.15,10
76556,7,10,665,562,787.107,787.257,0.15,10
76549,7,10,667,436,782.892,783.725,0.833,51
76540,7,10,668,530,777.444,778.593,1.149,70
76553,7,10,670,475,785.691,786.007,0.316,20
76508,7,10,671,668,763.047,763.297,0.25,16
76503,7,10,672,548,756.165,756.915,0.75,46
76485,7,10,678,462,745.986,746.152,0.166,11
76504,7,10,678,622,757.132,757.249,0.117,8
76502,7,10,682,465,755.233,755.866,0.633,39
76522,7,10,682,512,771.078,771.178,0.1,7
76490,7,10,683,595,747.802,747.918,0.116,8
76518,7,10,684,578,768.762,768.996,0.234,15
76488,7,10,687,431,746.902,747.302,0.4,25
76550,7,10,698,576,784.658,784.874,0.216,14
76554,7,10,698,505,786.024,786.357,0.333,21
76561,7,10,701,517,789.04,789.339,0.299,19
76505,7,10,705,565,757.416,757.666,0.25,16
76555,7,10,705,722,786.69,786.774,0.084,6
76542,7,10,708,468,779.676,779.843,0.167,11
76531,7,10,714,482,774.06,774.127,0.067,5
76487,7,10,715,448,746.719,746.835,0.116,8
76535,7,10,715,512,775.295,775.727,0.432,27
76523,7,10,717,566,771.278,771.445,0.167,11
76492,7,10,720,498,749.268,749.534,0.266,17
76557,7,10,721,478,787.424,787.557,0.133,9
76534,7,10,732,505,775.045,775.261,0.216,14
76515,7,10,734,482,767.746,767.913,0.167,11
76546,7,10,735,458,781.026,781.092,0.066,5
76500,7,10,736,455,754.616,754.683,0.067,5
76530,7,10,740,477,773.927,774.01,0.083,6
76512,7,10,742,461,766.346,766.73,0.384,24
76558,7,10,743,454,787.573,787.807,0.234,15
76501,7,10,756,439,754.699,754.999,0.3,19
76513,7,10,756,432,766.779,767.079,0.3,19
76539,7,10,758,435,777.044,777.144,0.1,7
76529,7,10,759,476,773.761,773.894,0.133,9
76560,7,10,763,451,788.54,788.807,0.267,17
76538,7,10,767,432,776.91,777.027,0.117,8
76551,7,10,771,505,785.058,785.124,0.066,5
76493,7,10,778,466,750.034,750.101,0.067,5
76525,7,10,780,676,771.845,771.928,0.083,6
76524,7,10,781,672,771.678,771.811,0.133,9
76547,7,10,792,483,781.242,781.509,0.267,17
76552,7,10,800,465,785.208,785.374,0.166,11
76568,7,10,811,529,792.005,792.156,0.151,10
76569,7,10,816,500,792.172,792.673,0.501,31
76807,8,10,450,424,987.832,988.399,0.567,35
76806,8,10,467,422,987.682,987.749,0.067,5
76808,8,10,483,470,988.415,988.549,0.134,9
76809,8,10,487,510,988.582,988.732,0.15,10
76810,8,10,504,529,988.749,989.032,0.283,18
76782,8,10,558,412,960.524,962.823,2.299,139
76800,8,10,569,371,984.717,984.983,0.266,17
76801,8,10,572,469,985.367,985.616,0.249,16
76777,8,10,593,463,956.226,956.559,0.333,21
76795,8,10,608,538,981.985,983.384,1.399,85
76815,8,10,636,355,990.398,991.366,0.968,59
76779,8,10,641,460,957.475,958.041,0.566,35
76814,8,10,649,356,990.315,990.381,0.066,5
76781,8,10,653,469,958.991,960.191,1.2,73
76785,8,10,658,478,964.856,971.054,6.198,373
76805,8,10,659,411,987.582,987.649,0.067,5
76789,8,10,677,472,976.405,976.605,0.2,13
76792,8,10,682,434,980.419,980.486,0.067,5
76803,8,10,686,651,986.583,986.916,0.333,21
76804,8,10,690,406,987.282,987.482,0.2,13
76787,8,10,692,463,974.453,974.553,0.1,7
76784,8,10,695,488,964.706,964.773,0.067,5
76788,8,10,702,482,974.57,976.205,1.635,99
76793,8,10,703,437,980.502,980.619,0.117,8
76819,8,10,708,436,993.298,993.515,0.217,14
76790,8,10,709,485,976.638,977.954,1.316,80
76813,8,10,710,346,990.181,990.265,0.084,6
76818,8,10,713,441,992.915,993.265,0.35,22
76791,8,10,721,458,978.487,980.369,1.882,114
76817,8,10,725,495,992.298,992.865,0.567,35
76783,8,10,726,470,963.106,964.673,1.567,95
76796,8,10,733,637,983.7,984.034,0.334,21
76802,8,10,735,460,985.949,986.249,0.3,19
76786,8,10,744,429,971.77,973.937,2.167,131
76776,8,10,745,509,955.791,955.892,0.101,7
76794,8,10,748,441,980.669,981.668,0.999,61
76799,8,10,751,403,984.4,984.483,0.083,6
76797,8,10,752,634,984.05,984.133,0.083,6
76798,8,10,756,420,984.183,984.35,0.167,11
76778,8,10,762,475,956.858,957.158,0.3,19
76811,8,10,771,468,989.148,989.498,0.35,22
76780,8,10,780,419,958.358,958.708,0.35,22
76816,8,10,805,450,991.682,992.015,0.333,21
76812,8,10,836,330,989.848,990.048,0.2,13
76185,9,10,141,590,830.211,830.294,0.083,6
76186,9,10,485,504,830.344,830.678,0.334,21
76148,9,10,496,467,812.233,812.349,0.116,8
76168,9,10,496,600,821.98,822.097,0.117,8
76125,9,10,498,474,802.636,802.819,0.183,12
76202,9,10,498,666,837.376,837.443,0.067,5
76144,9,10,506,484,811.1,811.283,0.183,12
76149,9,10,510,454,812.383,812.449,0.066,5
76198,9,10,525,695,835.693,836.01,0.317,20
76151,9,10,532,384,813.016,813.116,0.1,7
76201,9,10,541,651,836.843,837.359,0.516,32
76146,9,10,542,506,811.5,811.583,0.083,6
76143,9,10,543,731,810.833,810.916,0.083,6
76145,9,10,544,432,811.4,811.483,0.083,6
76111,9,10,554,543,795.988,796.105,0.117,8
76147,9,10,554,372,811.683,811.783,0.1,7
76045,9,10,558,564,768.179,768.246,0.067,5
76121,9,10,560,470,801.153,801.37,0.217,14
76150,9,10,566,438,812.699,812.766,0.067,5
76200,9,10,570,672,836.693,836.826,0.133,9
76044,9,10,576,580,768.063,768.162,0.099,7
76152,9,10,584,650,814.083,814.15,0.067,5
76142,9,10,589,735,810.6,810.7,0.1,7
76180,9,10,596,726,827.128,827.362,0.234,15
76203,9,10,596,633,837.759,837.959,0.2,13
76134,9,10,609,493,806.435,806.534,0.099,7
76085,9,10,612,516,786.674,787.19,0.516,32
76112,9,10,615,435,796.322,796.655,0.333,21
76175,9,10,619,736,824.879,825.829,0.95,58
76135,9,10,620,687,807.551,808.167,0.616,38
76196,9,10,623,689,835.027,835.26,0.233,15
76084,9,10,627,539,786.54,786.64,0.1,7
76177,9,10,631,632,826.029,826.095,0.066,5
76197,9,10,631,652,835.277,835.377,0.1,7
76176,9,10,633,684,825.846,825.912,0.066,5
76174,9,10,635,631,824.579,824.662,0.083,6
76195,9,10,635,696,834.727,834.993,0.266,17
76199,9,10,635,693,836.36,836.476,0.116,8
76179,9,10,636,731,826.945,827.062,0.117,8
76178,9,10,641,719,826.795,826.928,0.133,9
76120,9,10,647,553,800.737,800.903,0.166,11
76141,9,10,647,738,810.383,810.517,0.134,9
76053,9,10,648,633,772.644,772.877,0.233,15
76133,9,10,653,543,806.218,806.285,0.067,5
76173,9,10,653,608,824.463,824.546,0.083,6
76132,9,10,659,554,805.835,806.135,0.3,19
76083,9,10,663,534,786.374,786.474,0.1,7
76187,9,10,668,668,830.995,831.095,0.1,7
76188,9,10,671,688,831.112,831.195,0.083,6
76055,9,10,675,568,773.81,774.777,0.967,59
76072,9,10,680,538,783.708,783.875,0.167,11
76081,9,10,685,592,785.924,786.107,0.183,12
76048,9,10,688,547,769.629,769.828,0.199,13
76131,9,10,688,551,805.701,805.818,0.117,8
76086,9,10,690,565,787.473,787.823,0.35,22
76137,9,10,690,380,808.95,809.05,0.1,7
76138,9,10,690,374,809.084,809.234,0.15,10
76046,9,10,691,530,768.612,768.779,0.167,11
76082,9,10,691,558,786.174,786.257,0.083,6
76136,9,10,692,750,808.184,808.617,0.433,27
76073,9,10,693,541,783.891,783.958,0.067,5
76118,9,10,693,618,799.354,799.92,0.566,35
76110,9,10,696,580,795.171,795.321,0.15,10
76113,9,10,696,521,796.955,797.271,0.316,20
76100,9,10,704,524,791.655,791.955,0.3,19
76080,9,10,706,603,785.774,785.907,0.133,9
76088,9,10,707,507,788.107,788.307,0.2,13
76089,9,10,709,499,788.323,788.407,0.084,6
76093,9,10,710,569,789.223,789.573,0.35,22
76192,9,10,710,695,832.061,832.444,0.383,24
76101,9,10,711,457,792.155,792.238,0.083,6
76181,9,10,712,711,827.728,827.961,0.233,15
76189,9,10,712,702,831.428,831.611,0.183,12
76108,9,10,713,566,793.521,794.238,0.717,44
76119,9,10,713,587,799.937,800.337,0.4,25
76092,9,10,714,560,788.99,789.206,0.216,14
76103,9,10,715,506,792.738,792.805,0.067,5
76114,9,10,715,562,797.421,797.504,0.083,6
76071,9,10,716,579,780.326,783.691,3.365,203
76075,9,10,716,593,784.208,784.308,0.1,7
76104,9,10,716,526,792.821,792.922,0.101,7
76065,9,10,718,513,778.043,778.143,0.1,7
76106,9,10,718,546,793.122,793.255,0.133,9
76074,9,10,719,594,784.125,784.191,0.066,5
76122,9,10,719,519,801.703,801.77,0.067,5
76153,9,10,720,632,814.466,814.549,0.083,6
76050,9,10,721,552,771.145,771.611,0.466,29
76105,9,10,721,555,793.038,793.105,0.067,5
76056,9,10,723,589,774.793,774.993,0.2,13
76087,9,10,723,517,787.99,788.073,0.083,6
76184,9,10,723,564,829.011,829.095,0.084,6
76076,9,10,724,592,784.474,784.691,0.217,14
76102,9,10,724,382,792.422,792.538,0.116,8
76068,9,10,725,532,778.71,778.893,0.183,12
76099,9,10,725,517,791.022,791.639,0.617,38
76091,9,10,726,535,788.656,788.74,0.084,6
76094,9,10,727,549,789.656,790.156,0.5,31
76182,9,10,727,567,828.545,828.645,0.1,7
76090,9,10,728,497,788.44,788.59,0.15,10
76107,9,10,728,561,793.421,793.488,0.067,5
76047,9,10,729,528,768.862,768.945,0.083,6
76064,9,10,729,582,777.109,777.843,0.734,45
76172,9,10,729,587,824.063,824.213,0.15,10
76117,9,10,730,556,798.521,798.737,0.216,14
76066,9,10,731,500,778.443,778.527,0.084,6
76116,9,10,731,548,798.287,798.354,0.067,5
76123,9,10,731,539,801.803,801.953,0.15,10
76190,9,10,731,706,831.628,831.694,0.066,5
76057,9,10,732,546,775.21,775.277,0.067,5
76183,9,10,732,549,828.678,828.961,0.283,18
76130,9,10,733,554,805.468,805.585,0.117,8
76140,9,10,734,539,809.917,810.033,0.116,8
76067,9,10,735,520,778.56,778.693,0.133,9
76078,9,10,736,547,785.407,785.507,0.1,7
76062,9,10,739,586,776.143,776.46,0.317,20
76063,9,10,739,493,776.676,776.859,0.183,12
76079,9,10,740,571,785.541,785.741,0.2,13
76054,9,10,742,536,773.111,773.477,0.366,23
76070,9,10,744,564,779.26,780.309,1.049,64
76191,9,10,744,709,831.828,832.011,0.183,12
76098,9,10,745,498,790.922,791.005,0.083,6
76193,9,10,745,570,832.911,833.011,0.1,7
76139,9,10,746,602,809.717,809.8,0.083,6
76171,9,10,747,602,823.897,824.046,0.149,10
76058,9,10,748,532,775.293,775.51,0.217,14
76095,9,10,750,507,790.239,790.406,0.167,11
76049,9,10,751,543,769.995,770.078,0.083,6
76109,9,10,752,444,794.454,794.704,0.25,16
76115,9,10,758,587,798.071,798.187,0.116,8
76051,9,10,760,566,771.661,771.778,0.117,8
76204,9,10,763,525,838.425,838.509,0.084,6
76061,9,10,764,552,775.976,776.076,0.1,7
76052,9,10,770,520,771.944,772.311,0.367,23
76097,9,10,775,477,790.789,790.889,0.1,7
76077,9,10,778,433,785.024,785.141,0.117,8
76059,9,10,781,525,775.526,775.626,0.1,7
76069,9,10,783,565,779.01,779.16,0.15,10
76096,9,10,787,462,790.556,790.756,0.2,13
76194,9,10,791,551,834.26,834.377,0.117,8
76060,9,10,795,516,775.743,775.893,0.15,10
76205,9,10,797,583,838.642,838.759,0.117,8
76124,9,10,798,545,802.086,802.286,0.2,13
76170,9,10,824,436,823.363,823.43,0.067,5
76167,9,10,832,635,821.664,821.78,0.116,8
76156,9,10,843,638,815.116,815.199,0.083,6
76154,9,10,844,646,814.849,814.916,0.067,5
76165,9,10,856,553,821.214,821.33,0.116,8
76158,9,10,859,632,817.232,818.631,1.399,85
76166,9,10,859,597,821.414,821.614,0.2,13
76157,9,10,861,621,817.082,817.215,0.133,9
76129,9,10,871,567,803.602,804.802,1.2,73
76126,9,10,875,516,803.086,803.186,0.1,7
76159,9,10,879,529,818.898,819.165,0.267,17
76160,9,10,891,501,819.181,819.264,0.083,6
76127,9,10,896,509,803.202,803.319,0.117,8
76155,9,10,896,587,814.933,815.033,0.1,7
76128,9,10,898,528,803.352,803.452,0.1,7
76169,9,10,913,344,822.813,823.163,0.35,22
76162,9,10,927,320,819.881,820.031,0.15,10
76161,9,10,929,321,819.631,819.798,0.167,11
76164,9,10,941,329,820.547,821.031,0.484,30
76163,9,10,944,337,820.281,820.531,0.25,16
75403,11,10,433,373,1210.586,1210.82,0.234,15
75402,11,10,441,384,1210.386,1210.57,0.184,12
75382,11,10,462,410,1201.805,1202.022,0.217,14
75325,11,10,465,445,1166.876,1167.076,0.2,13
75381,11,10,478,384,1201.538,1201.788,0.25,16
75354,11,10,487,452,1180.49,1180.857,0.367,23
75353,11,10,514,400,1180.257,1180.373,0.116,8
75352,11,10,524,405,1180.123,1180.24,0.117,8
75383,11,10,540,508,1202.271,1202.555,0.284,18
75327,11,10,541,681,1168.442,1168.642,0.2,13
75401,11,10,541,720,1210.236,1210.336,0.1,7
75326,11,10,548,507,1167.393,1168.109,0.716,44
75400,11,10,568,719,1210.003,1210.17,0.167,11
75333,11,10,569,528,1170.892,1171.225,0.333,21
75328,11,10,586,707,1168.693,1168.826,0.133,9
75337,11,10,593,500,1172.908,1173.175,0.267,17
75324,11,10,594,491,1166.442,1166.559,0.117,8
75410,11,10,594,655,1214.019,1214.302,0.283,18
75332,11,10,599,454,1170.159,1170.775,0.616,38
75316,11,10,607,487,1162.343,1162.609,0.266,17
75398,11,10,610,760,1209.503,1209.67,0.167,11
75315,11,10,612,495,1162.159,1162.326,0.167,11
75399,11,10,614,725,1209.72,1209.886,0.166,11
75397,11,10,617,737,1209.37,1209.487,0.117,8
75394,11,10,618,402,1207.937,1208.004,0.067,5
75339,11,10,621,392,1173.841,1173.941,0.1,7
75346,11,10,627,464,1176.791,1177.141,0.35,22
75338,11,10,630,414,1173.491,1173.825,0.334,21
75409,11,10,633,611,1213.786,1213.852,0.066,5
75323,11,10,634,501,1166.275,1166.342,0.067,5
75367,11,10,637,469,1189.239,1189.689,0.45,28
75378,11,10,640,830,1200.504,1200.804,0.3,19
75342,11,10,642,555,1175.258,1175.324,0.066,5
75360,11,10,644,984,1185.957,1186.04,0.083,6
75329,11,10,649,626,1168.893,1168.959,0.066,5
75355,11,10,650,529,1181.207,1181.623,0.416,26
75336,11,10,651,514,1172.108,1172.892,0.784,48
75361,11,10,655,989,1186.057,1186.123,0.066,5
75392,11,10,660,526,1206.87,1207.454,0.584,36
75358,11,10,664,502,1183.09,1184.324,1.234,75
75386,11,10,667,556,1203.754,1204.021,0.267,17
75387,11,10,670,546,1204.038,1204.138,0.1,7
75343,11,10,672,501,1175.775,1175.858,0.083,6
75330,11,10,673,505,1168.993,1169.625,0.632,39
75344,11,10,674,505,1175.924,1176.491,0.567,35
75396,11,10,674,650,1209.103,1209.187,0.084,6
75335,11,10,675,525,1171.992,1172.092,0.1,7
75345,11,10,676,461,1176.591,1176.674,0.083,6
75388,11,10,682,526,1204.171,1204.288,0.117,8
75408,11,10,682,497,1212.736,1212.819,0.083,6
75357,11,10,683,631,1182.023,1182.623,0.6,37
75377,11,10,684,529,1198.054,1200.271,2.217,134
75317,11,10,690,455,1163.142,1163.459,0.317,20
75356,11,10,690,565,1181.773,1181.856,0.083,6
75389,11,10,692,496,1204.304,1205.621,1.317,80
75406,11,10,694,492,1211.786,1212.136,0.35,22
75407,11,10,698,491,1212.503,1212.703,0.2,13
75348,11,10,699,494,1177.807,1178.357,0.55,34
75347,11,10,700,532,1177.441,1177.791,0.35,22
75375,11,10,700,550,1197.221,1197.555,0.334,21
75365,11,10,703,516,1188.273,1188.573,0.3,19
75376,11,10,703,569,1197.571,1197.821,0.25,16
75395,11,10,704,511,1208.57,1208.72,0.15,10
75334,11,10,705,529,1171.692,1171.975,0.283,18
75372,11,10,708,501,1195.788,1196.071,0.283,18
75364,11,10,709,490,1187.456,1188.023,0.567,35
75373,11,10,709,509,1196.121,1196.405,0.284,18
75374,11,10,709,500,1196.421,1197.205,0.784,48
75366,11,10,711,493,1188.889,1188.956,0.067,5
75368,11,10,711,536,1190.173,1190.773,0.6,37
75371,11,10,712,532,1195.522,1195.772,0.25,16
75393,11,10,714,495,1207.537,1207.637,0.1,7
75359,11,10,715,460,1184.574,1184.99,0.416,26
75321,11,10,716,484,1164.226,1165.075,0.849,52
75320,11,10,722,463,1164.126,1164.209,0.083,6
75370,11,10,734,543,1195.138,1195.321,0.183,12
75369,11,10,738,503,1194.888,1195.055,0.167,11
75411,11,10,741,526,1214.586,1214.802,0.216,14
75413,11,10,742,500,1215.535,1216.035,0.5,31
75340,11,10,743,475,1174.508,1174.608,0.1,7
75363,11,10,743,445,1187.057,1187.44,0.383,24
75390,11,10,751,522,1205.887,1206.104,0.217,14
75322,11,10,758,602,1165.242,1165.942,0.7,43
75319,11,10,764,434,1163.942,1164.059,0.117,8
75391,11,10,767,559,1206.47,1206.654,0.184,12
75385,11,10,774,541,1202.954,1203.404,0.45,28
75380,11,10,779,412,1201.387,1201.454,0.067,5
75404,11,10,780,463,1211.286,1211.37,0.084,6
75341,11,10,781,511,1174.674,1174.958,0.284,18
75414,11,10,786,602,1216.235,1216.302,0.067,5
75318,11,10,788,432,1163.759,1163.926,0.167,11
75415,11,10,788,608,1216.319,1216.519,0.2,13
75349,11,10,792,450,1178.624,1179.09,0.466,29
75384,11,10,796,481,1202.671,1202.738,0.067,5
75405,11,10,797,463,1211.42,1211.486,0.066,5
75331,11,10,798,445,1170.009,1170.109,0.1,7
75379,11,10,798,426,1201.287,1201.37,0.083,6
75350,11,10,833,411,1179.424,1179.89,0.466,29
75351,11,10,848,409,1179.94,1180.023,0.083,6
75314,11,10,869,503,1162.009,1162.109,0.1,7
75412,11,10,880,576,1215.119,1215.202,0.083,6
75362,11,10,984,809,1186.257,1186.673,0.416,26
75521,12,10,394,506,629.432,629.532,0.1,7
75568,12,10,434,482,649.346,650.063,0.717,44
75546,12,10,441,430,639.447,639.747,0.3,19
75567,12,10,456,478,649.146,649.229,0.083,6
75533,12,10,458,442,633.215,633.515,0.3,19
75545,12,10,463,415,639.33,639.397,0.067,5
75554,12,10,469,461,642.997,643.814,0.817,50
75544,12,10,496,376,638.797,638.93,0.133,9
75532,12,10,503,486,632.998,633.065,0.067,5
75570,12,10,523,457,651.279,652.246,0.967,59
75531,12,10,528,497,632.682,632.981,0.299,19
75557,12,10,531,660,644.997,645.064,0.067,5
75549,12,10,537,532,640.547,640.697,0.15,10
75556,12,10,542,670,644.847,644.98,0.133,9
75530,12,10,549,492,632.515,632.665,0.15,10
75539,12,10,554,516,635.231,635.548,0.317,20
75525,12,10,555,411,631.365,631.465,0.1,7
75561,12,10,570,383,646.897,647.18,0.283,18
75560,12,10,574,385,646.796,646.88,0.084,6
75563,12,10,578,434,647.496,648.479,0.983,60
75550,12,10,589,494,640.78,641.063,0.283,18
75538,12,10,590,515,635.114,635.198,0.084,6
75522,12,10,591,445,630.115,630.199,0.084,6
75526,12,10,611,424,631.598,631.665,0.067,5
75537,12,10,619,506,634.798,635.098,0.3,19
75547,12,10,626,576,639.88,640.08,0.2,13
75553,12,10,628,400,642.331,642.664,0.333,21
75540,12,10,640,505,635.798,636.764,0.966,59
75523,12,10,655,474,630.349,630.415,0.066,5
75548,12,10,656,586,640.097,640.23,0.133,9
75558,12,10,663,441,645.78,646.23,0.45,28
